0	47.701486	60.740792	0	0
50	2.341263	3.139079	0	0
100	0.539715	2.102397	0	0
150	0.573306	2.090695	0	0
200	0.233498	1.847567	0	0
250	0.384922	1.731583	0	0
300	0.252286	1.440714	0	0
350	0.239484	1.024331	0	0
400	0.193501	1.28417	0	0
450	0.440432	0.959761	0	0
500	-0.043775	1.169248	0	0
550	0.19013	0.891652	0	0
600	0.205729	0.669567	0	0
650	0.091863	0.796738	0	0
700	-0.046885	0.689591	0	0
750	0.047726	0.79694	0	0
800	-0.244408	0.729278	0	0
850	0.434136	0.696183	0	0
900	0.115687	0.914095	0	0
950	0.192639	1.084328	0	0
1000	0.050673	0.599961	0	0
1050	0.172021	0.645017	0	0
1100	0.101303	0.823703	0	0
1150	0.18691	0.539543	0	0
1200	0.248665	0.880196	0	0
1250	0.145826	0.879717	0	0
1300	0.050522	1.079606	0	0
1350	0.133939	1.18459	0	0
1400	0.0393	0.816406	0	0
1450	0.136631	0.825672	0	0
1500	0.074153	0.918456	0	0
1550	-0.104812	0.804193	0	0
1600	0.126258	1.23239	0	0
1650	0.083827	0.83826	0	0
1700	0.084432	0.604113	0	0
1750	0.19955	1.177687	0	0
1800	0.126522	1.106791	0	0
1850	0.08104	0.846579	0	0
1900	0.177179	0.767052	0	0
1950	0.008883	0.627852	0	0
2000	0.104073	0.828811	0	0
2050	-0.147539	1.068231	0	0
2100	0.147028	0.94651	0	0
2150	0.159601	0.885007	0	0
2200	0.147953	0.869973	0	0
2250	-0.050858	0.99672	0	0
2300	0.119199	0.821859	0	0
2350	0.182867	0.787495	0	0
2400	-0.224281	1.02665	0	0
2450	0.008065	0.875526	0	0
2500	-0.181437	0.616375	0	0
2550	-0.017587	0.835531	0	0
2600	-0.036173	1.178472	0	0
2650	-0.102239	0.751265	0	0
2700	-0.056325	0.666108	0	0
2750	-0.154079	1.01609	0	0
2800	-0.001715	0.96176	0	0
2850	0.034868	0.771902	0	0
2900	0.036092	0.923761	0	0
2950	-0.087132	0.544714	0	0
3000	0.108062	0.674871	0	0
3050	0.035832	1.029366	0	0
3100	0.046832	1.354045	0	0
3150	0.008195	0.96126	0	0
3200	0.083133	1.227647	0	0
3250	0.092281	0.786017	0	0
3300	0.242867	0.884268	0	0
3350	0.132774	0.949843	0	0
3400	-0.034788	0.645385	0	0
3450	0.129405	1.022333	0	0
3500	-0.014148	0.640021	0	0
3550	0.1187	0.665391	0	0
3600	0.130385	0.875818	0	0
3650	0.31629	0.837679	0	0
3700	0.076911	0.673442	0	0
3750	-0.090254	0.696282	0	0
3800	0.094628	1.032701	0	0
3850	0.077093	0.768515	0	0
3900	0.160288	0.558287	0	0
3950	-0.093328	0.560105	0	0
4000	0.476069	0.957404	0	0
4050	0.275116	1.026329	0	0
4100	0.064003	0.793543	0	0
4150	0.189981	0.872067	0	0
4200	0.277397	0.758626	0	0
4250	-0.095711	0.553072	0	0
4300	0.18176	0.766327	0	0
4350	0.064525	0.474501	0	0
4400	-0.031739	0.770911	0	0
4450	0.169174	1.125873	0	0
4500	0.271717	0.883955	0	0
4550	-0.047831	0.851565	0	0
4600	0.273583	1.118775	0	0
4650	0.140773	0.752876	0	0
4700	-0.084894	0.905985	0	0
4750	-0.157318	0.953742	0	0
4800	-0.092966	0.820768	0	0
4850	0.215015	1.005155	0	0
4900	0.104532	0.681403	0	0
4950	-0.081045	1.026121	0	0
5000	0.037389	0.724078	0	0
5050	-0.100711	0.848647	0	0
5100	-0.068395	1.112664	0	0
5150	0.005409	0.8898	0	0
5200	0.050725	1.216106	0	0
5250	0.093673	0.68119	0	0
5300	0.287908	1.135613	0	0
5350	0.095823	0.950313	0	0
5400	0.09624	0.813193	0	0
5450	-0.048318	1.236283	0	0
5500	-0.106039	0.592676	0	0
5550	0.093034	0.871913	0	0
5600	-0.089293	0.805352	0	0
5650	-0.120751	0.656047	0	0
5700	-0.130837	0.809759	0	0
5750	0.140915	0.812478	0	0
5800	0.131281	0.604738	0	0
5850	-0.013803	0.798966	0	0
5900	-0.045255	0.405056	0	0
5950	-0.182109	1.109144	0	0
6000	-0.081473	0.94885	0	0
6050	0.203671	0.741414	0	0
6100	0.030991	0.346447	0	0
6150	0.201952	0.970141	0	0
6200	0.159817	0.950537	0	0
6250	-0.145105	0.789094	0	0
6300	0.311258	0.931022	0	0
6350	0.225343	0.570822	0	0
6400	-0.160874	0.913196	0	0
6450	-0.182333	0.620786	0	0
6500	0.201581	0.807147	0	0
6550	-0.07427	0.822193	0	0
6600	0.143153	0.790237	0	0
6650	-0.108543	0.994069	0	0
6700	0.10767	0.643892	0	0
6750	-0.205589	0.893546	0	0
6800	-0.107768	1.105147	0	0
6850	0.318396	0.605516	0	0
6900	0.069283	0.575566	0	0
