0.025000 	 0.000000
0.075000 	 0.000000
0.125000 	 0.000000
0.175000 	 0.000000
0.225000 	 0.000000
0.275000 	 0.000000
0.325000 	 0.000000
0.375000 	 0.000000
0.425000 	 0.000000
0.475000 	 0.000000
0.525000 	 0.000000
0.575000 	 0.000000
0.625000 	 0.000000
0.675000 	 0.000000
0.725000 	 0.000000
0.775000 	 0.000000
0.825000 	 0.000000
0.875000 	 0.002151
0.925000 	 0.096611
0.975000 	 1.153390
1.025000 	 8.912620
1.075000 	 14.196200
1.125000 	 8.666070
1.175000 	 4.131330
1.225000 	 2.245220
1.275000 	 1.521180
1.325000 	 1.259230
1.375000 	 1.468630
1.425000 	 2.676840
1.475000 	 3.427760
1.525000 	 2.647250
1.575000 	 1.975080
1.625000 	 1.811280
1.675000 	 2.459620
1.725000 	 4.067130
1.775000 	 5.603440
1.825000 	 4.475180
1.875000 	 3.287870
1.925000 	 3.413510
1.975000 	 3.978260
2.025000 	 3.827340
2.075000 	 3.253330
2.125000 	 2.810930
2.175000 	 2.552130
2.225000 	 2.760830
2.275000 	 2.817170
2.325000 	 2.241810
2.375000 	 1.838230
2.425000 	 1.981870
2.475000 	 2.513910
