200	4.893805
700	0.059459
1200	0.138998
1700	0.096119
2200	0.088744
2700	0.062919
3200	-0.024677
3700	0.088430
4200	0.113519
4700	-0.016328
5200	0.046861
5700	0.034617
6200	0.003690
6700	0.013382
7200	0.104723
7700	-0.033450
8200	0.092900
8700	0.154541
9200	0.025942
9700	0.090750
10200	0.043166
10700	0.051223
11200	0.069737
11700	0.104122
12200	-0.016875
12700	-0.005695
13200	0.044175
13700	-0.084538
14200	-0.001388
14700	-0.039305
15200	-0.068337
15700	-0.012554
16200	-0.054584
16700	-0.013898
17200	0.089281
17700	0.045410
18200	-0.004383
18700	0.051726
19200	0.005695
19700	0.016166
20200	-0.064449
20700	-0.040739
21200	0.038910
21700	-0.005526
22200	-0.027329
22700	0.083137
23200	-0.041933
23700	-0.003639
24200	0.010171
24700	-0.053982
25200	0.000616
25700	0.022929
26200	-0.044687
26700	0.038345
27200	0.046662
27700	0.043981
28200	0.104072
28700	0.063452
29200	0.091831
29700	0.008402
30200	0.073865
30700	0.032735
31200	0.064676
31700	0.023056
32200	0.066367
32700	-0.061035
33200	-0.043445
33700	-0.042730
34200	-0.087023
34700	0.061948
35200	-0.067637
35700	-0.002020
36200	0.000147
36700	-0.023305
37200	-0.032706
37700	0.096136
38200	-0.013862
38700	-0.026926
39200	-0.004310
39700	0.014874
40200	0.035004
40700	-0.049002
41200	0.020128
41700	0.063886
42200	-0.026032
42700	-0.018466
43200	0.026185
43700	-0.061053
44200	-0.024184
44700	-0.006326
45200	-0.043158
45700	-0.048200
46200	0.012643
46700	-0.026627
47200	0.014200
47700	0.027000
48200	0.016406
48700	0.035074
49200	0.095260
49700	0.098779
50200	0.038304
50700	0.046131
51200	0.010222
51700	0.060523
52200	-0.050655
52700	-0.000272
53200	0.005776
53700	-0.011640
54200	-0.055956
54700	0.005028
55200	0.068162
55700	-0.002717
56200	-0.096486
56700	0.076833
57200	0.054160
57700	0.032938
58200	0.044459
58700	0.057699
59200	-0.033302
59700	0.112048
60200	0.042814
60700	-0.037932
61200	0.008323
61700	0.075090
62200	0.005088
62700	-0.035817
63200	-0.057580
63700	-0.016562
64200	0.079452
64700	-0.036347
65200	-0.076341
65700	0.012886
66200	-0.074255
66700	0.024965
67200	0.006790
67700	0.040800
68200	-0.002313
68700	0.007647
69200	-0.006199
69700	0.061370
70200	0.069319
70700	0.019746
71200	-0.071248
71700	0.027258
72200	0.005734
72700	0.089918
73200	-0.088922
73700	0.041172
74200	0.053642
74700	0.042767
75200	-0.043319
75700	0.003550
76200	-0.006205
76700	0.048257
77200	0.049608
77700	-0.000784
78200	-0.050961
78700	0.048290
79200	0.025185
79700	0.039505
80200	0.014143
80700	-0.083602
81200	0.004330
81700	0.047620
82200	0.050246
82700	0.045580
83200	-0.005634
83700	0.049330
84200	0.043298
84700	0.065031
85200	0.050794
85700	0.014897
86200	-0.021077
86700	-0.041052
87200	0.043086
87700	0.091189
88200	0.016566
88700	0.167135
89200	0.044602
89700	0.042308
90200	0.003023
90700	0.007174
91200	-0.003295
91700	0.119246
92200	-0.008009
92700	0.017921
93200	0.041802
93700	-0.109133
94200	0.040018
94700	-0.015843
95200	-0.042521
95700	0.041877
96200	0.048840
96700	0.032515
97200	-0.066439
97700	0.035244
98200	0.036471
98700	0.020862
99200	0.041180
99700	-0.003915
100200	0.060022
100700	0.079130
101200	0.052557
101700	0.059120
102200	-0.089335
102700	0.002458
103200	0.059193
103700	-0.011361
104200	0.004920
104700	0.057992
105200	-0.071882
105700	0.100293
106200	0.035696
106700	0.041054
107200	0.036583
107700	-0.039043
108200	0.028791
108700	-0.004398
109200	0.081712
109700	0.126219
110200	0.034945
110700	0.073464
111200	-0.000568
111700	0.069695
112200	-0.029948
112700	0.033706
113200	-0.050201
113700	0.048405
114200	-0.033570
114700	0.010162
115200	0.071779
115700	-0.013697
116200	-0.012422
116700	0.021818
117200	-0.085739
117700	0.081291
118200	0.103994
118700	-0.023986
119200	0.081385
119700	-0.009315
120200	-0.024993
120700	-0.073873
121200	0.036056
121700	0.050765
122200	0.119085
122700	0.159567
123200	0.038292
123700	-0.005973
124200	0.039003
124700	0.079166
125200	0.066951
125700	0.004507
126200	0.073643
126700	0.047714
127200	-0.068294
127700	0.093442
128200	0.115991
128700	0.024035
129200	0.045604
129700	-0.031861
