# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 29.2798
20000 29.2783
30000 29.2689
40000 29.2677
50000 29.2651
60000 29.2579
70000 29.2568
80000 29.2525
90000 29.2512
100000 29.252
110000 29.2528
120000 29.2527
130000 29.2518
140000 29.2534
150000 29.2544
160000 29.2538
170000 29.2525
180000 29.2502
190000 29.2476
200000 29.2462
210000 29.2461
220000 29.2441
230000 29.2432
240000 29.2423
250000 29.2413
260000 29.2404
270000 29.2387
280000 29.2378
290000 29.2375
300000 29.2374
310000 29.2379
320000 29.2375
330000 29.2371
340000 29.2366
350000 29.2374
360000 29.2373
370000 29.2371
380000 29.2376
390000 29.2377
400000 29.2374
410000 29.2373
420000 29.2368
430000 29.2368
440000 29.2358
450000 29.235
460000 29.2343
470000 29.2343
480000 29.2337
490000 29.2332
500000 29.2333
510000 29.2332
520000 29.233
530000 29.2326
540000 29.2326
550000 29.2323
560000 29.2315
570000 29.2305
580000 29.2292
590000 29.2287
600000 29.2286
610000 29.2291
620000 29.2292
630000 29.229
640000 29.2284
650000 29.228
660000 29.2274
670000 29.2272
680000 29.2264
690000 29.2258
700000 29.2256
710000 29.2249
720000 29.225
730000 29.2251
740000 29.2254
750000 29.2256
760000 29.2252
770000 29.2252
780000 29.225
790000 29.2249
800000 29.2254
810000 29.2253
820000 29.2248
830000 29.2249
840000 29.2255
850000 29.2262
860000 29.2268
870000 29.2272
880000 29.2276
890000 29.2277
900000 29.2278
910000 29.2278
920000 29.2277
930000 29.2277
940000 29.2276
950000 29.2276
960000 29.2276
970000 29.228
980000 29.2281
990000 29.2281
1000000 29.2284
1010000 29.2288
1020000 29.2292
1030000 29.2295
1040000 29.2298
1050000 29.2304
1060000 29.2306
1070000 29.2305
1080000 29.2302
1090000 29.2298
1100000 29.2297
1110000 29.2296
1120000 29.2295
1130000 29.2295
1140000 29.2289
1150000 29.2284
1160000 29.228
1170000 29.2279
1180000 29.2277
1190000 29.2277
1200000 29.2276
1210000 29.2277
1220000 29.2273
1230000 29.2271
1240000 29.2267
1250000 29.2263
1260000 29.226
1270000 29.2257
1280000 29.2252
1290000 29.2248
1300000 29.2244
1310000 29.2244
1320000 29.2243
1330000 29.224
1340000 29.2239
1350000 29.2235
1360000 29.2232
1370000 29.2232
1380000 29.2231
1390000 29.223
1400000 29.2226
1410000 29.2226
1420000 29.2224
1430000 29.2223
1440000 29.2223
1450000 29.2222
1460000 29.2218
1470000 29.2214
1480000 29.2212
1490000 29.2209
1500000 29.2208
1510000 29.2207
1520000 29.2208
1530000 29.2207
1540000 29.2206
1550000 29.2205
1560000 29.2206
1570000 29.2207
1580000 29.2205
1590000 29.2205
1600000 29.2205
1610000 29.2205
1620000 29.2204
1630000 29.2202
1640000 29.22
1650000 29.2196
1660000 29.2193
1670000 29.2189
1680000 29.2187
1690000 29.2184
1700000 29.2182
1710000 29.218
1720000 29.2181
1730000 29.218
1740000 29.2179
1750000 29.218
1760000 29.2181
1770000 29.2183
1780000 29.2185
1790000 29.2185
1800000 29.2186
1810000 29.2187
1820000 29.2188
1830000 29.2188
1840000 29.2185
1850000 29.2182
1860000 29.2179
1870000 29.2177
1880000 29.2175
1890000 29.2174
1900000 29.2171
1910000 29.2168
1920000 29.2164
1930000 29.2163
1940000 29.2161
1950000 29.2162
1960000 29.2161
1970000 29.2158
1980000 29.2158
1990000 29.2156
2000000 29.2152
2010000 29.2148
2020000 29.2144
2030000 29.2142
2040000 29.2138
2050000 29.2135
2060000 29.2134
2070000 29.2132
2080000 29.213
2090000 29.2129
2100000 29.2128
2110000 29.2126
2120000 29.2124
2130000 29.2122
2140000 29.2121
2150000 29.2121
2160000 29.2119
2170000 29.2119
2180000 29.2121
2190000 29.2121
2200000 29.2122
2210000 29.2121
2220000 29.212
2230000 29.2122
2240000 29.2124
2250000 29.2124
2260000 29.2125
2270000 29.2126
2280000 29.2126
2290000 29.2126
2300000 29.2125
2310000 29.2124
2320000 29.2122
2330000 29.2121
2340000 29.212
2350000 29.212
2360000 29.2121
2370000 29.2122
2380000 29.2122
2390000 29.2122
2400000 29.212
2410000 29.2118
2420000 29.2118
2430000 29.2118
2440000 29.2118
2450000 29.2117
2460000 29.2117
2470000 29.2117
2480000 29.2117
2490000 29.2117
2500000 29.2119
2510000 29.2119
2520000 29.2118
2530000 29.2117
2540000 29.2116
2550000 29.2115
2560000 29.2116
2570000 29.2116
2580000 29.2116
2590000 29.2116
2600000 29.2116
2610000 29.2116
2620000 29.2115
2630000 29.2113
2640000 29.2113
2650000 29.2113
2660000 29.2113
2670000 29.2114
2680000 29.2115
2690000 29.2116
2700000 29.2117
2710000 29.2118
2720000 29.2119
2730000 29.2119
2740000 29.212
2750000 29.2121
2760000 29.2121
2770000 29.2123
2780000 29.2124
2790000 29.2126
2800000 29.2127
2810000 29.2127
2820000 29.2126
2830000 29.2126
2840000 29.2128
2850000 29.213
2860000 29.2131
2870000 29.2132
2880000 29.2134
2890000 29.2135
2900000 29.2136
2910000 29.2138
2920000 29.214
2930000 29.2142
2940000 29.2143
2950000 29.2144
2960000 29.2146
2970000 29.2148
2980000 29.2149
2990000 29.215
3000000 29.2151
3010000 29.2153
3020000 29.2156
3030000 29.216
3040000 29.2162
3050000 29.2165
3060000 29.2169
3070000 29.2172
3080000 29.2174
3090000 29.2176
3100000 29.2177
3110000 29.2179
3120000 29.218
3130000 29.2181
3140000 29.2183
3150000 29.2184
3160000 29.2185
3170000 29.2187
3180000 29.2188
3190000 29.2189
3200000 29.2189
3210000 29.2191
3220000 29.2192
3230000 29.2193
3240000 29.2195
3250000 29.2196
3260000 29.2199
3270000 29.2201
3280000 29.2205
3290000 29.2207
3300000 29.2209
3310000 29.221
3320000 29.2211
3330000 29.2212
3340000 29.2214
3350000 29.2216
3360000 29.2217
3370000 29.2218
3380000 29.2217
3390000 29.2216
3400000 29.2216
3410000 29.2216
3420000 29.2217
3430000 29.2217
3440000 29.2218
3450000 29.222
3460000 29.2223
