# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23598 835.022 0.789191
  2 2.23598 840.684 0.794542
  3 3.23598 849.122 0.802517
  4 4.23598 850.42 0.803744
  5 5.23598 837.37 0.79141
  6 6.23598 846.364 0.79991
  7 7.23598 854.048 0.807173
  8 8.23598 850.13 0.80347
  9 9.23598 846.99 0.800502
  10 10.236 850.698 0.804007
  11 11.236 850.344 0.803672
  12 12.236 853.128 0.806303
  13 13.236 850.4 0.803725
  14 14.236 853.166 0.806339
  15 15.236 848.734 0.80215
  16 16.236 841.048 0.794886
  17 17.236 828.972 0.783473
  18 18.236 824.72 0.779454
  19 19.236 819.1 0.774143
  20 20.236 815.144 0.770404
  21 21.236 815.146 0.770406
  22 22.236 805.002 0.760819
  23 23.236 802.324 0.758288
  24 24.236 802.04 0.758019
  25 25.236 798.298 0.754483
  26 26.236 796.6 0.752878
  27 27.236 802.69 0.758634
  28 28.236 809.68 0.76524
  29 29.236 816.336 0.771531
  30 30.236 817.958 0.773064
  31 31.236 820.506 0.775472
  32 32.236 826.278 0.780927
  33 33.236 441.538 0.417304
9000000 33 54000
  1 1.23598 839.877 0.79378
  2 2.23598 847.149 0.800652
  3 3.23598 848.344 0.801782
  4 4.23598 846.096 0.799657
  5 5.23598 845.267 0.798874
  6 6.23598 853.823 0.80696
  7 7.23598 856.686 0.809666
  8 8.23598 853.049 0.806229
  9 9.23598 852.807 0.806
  10 10.236 854.983 0.808056
  11 11.236 853.736 0.806878
  12 12.236 851.296 0.804572
  13 13.236 846.69 0.800219
  14 14.236 848.314 0.801753
  15 15.236 842.565 0.79632
  16 16.236 837.422 0.791459
  17 17.236 824.384 0.779137
  18 18.236 820.563 0.775526
  19 19.236 811.797 0.767241
  20 20.236 804.644 0.76048
  21 21.236 801.017 0.757052
  22 22.236 794.158 0.75057
  23 23.236 792.642 0.749137
  24 24.236 795.964 0.752277
  25 25.236 799.359 0.755485
  26 26.236 801.036 0.75707
  27 27.236 809.275 0.764857
  28 28.236 818.365 0.773448
  29 29.236 817.792 0.772907
  30 30.236 829.209 0.783697
  31 31.236 828.757 0.78327
  32 32.236 830.332 0.784758
  33 33.236 442.602 0.418309
10000000 33 81000
  1 1.23598 841.524 0.795336
  2 2.23598 845.898 0.79947
  3 3.23598 853.351 0.806514
  4 4.23598 853.532 0.806685
  5 5.23598 852.81 0.806003
  6 6.23598 855.937 0.808958
  7 7.23598 857.79 0.810709
  8 8.23598 853.551 0.806703
  9 9.23598 855.949 0.808969
  10 10.236 852.542 0.805749
  11 11.236 849.961 0.80331
  12 12.236 848.366 0.801803
  13 13.236 843.113 0.796838
  14 14.236 839.979 0.793876
  15 15.236 834.573 0.788766
  16 16.236 828.785 0.783297
  17 17.236 815.638 0.770871
  18 18.236 808.813 0.764421
  19 19.236 802.335 0.758298
  20 20.236 796.877 0.753139
  21 21.236 794.71 0.751092
  22 22.236 792.755 0.749244
  23 23.236 794.005 0.750426
  24 24.236 799.197 0.755332
  25 25.236 805.718 0.761495
  26 26.236 808.817 0.764425
  27 27.236 817.238 0.772383
  28 28.236 826.827 0.781445
  29 29.236 825.455 0.780149
  30 30.236 831.292 0.785666
  31 31.236 832.535 0.786841
  32 32.236 835.953 0.790071
  33 33.236 444.174 0.419795
11000000 33 108000
  1 1.23598 832.639 0.786939
  2 2.23598 838.538 0.792514
  3 3.23598 846.774 0.800298
  4 4.23598 845.846 0.799421
  5 5.23598 847.65 0.801126
  6 6.23598 849.254 0.802642
  7 7.23598 851.074 0.804362
  8 8.23598 847.567 0.801047
  9 9.23598 850.296 0.803627
  10 10.236 848.492 0.801922
  11 11.236 849.165 0.802558
  12 12.236 848.668 0.802089
  13 13.236 848.382 0.801818
  14 14.236 847.451 0.800938
  15 15.236 843.256 0.796974
  16 16.236 838.282 0.792272
  17 17.236 828.618 0.783139
  18 18.236 823.883 0.778663
  19 19.236 818.327 0.773412
  20 20.236 812.922 0.768304
  21 21.236 809.581 0.765146
  22 22.236 805.725 0.761502
  23 23.236 805.783 0.761557
  24 24.236 807.233 0.762927
  25 25.236 808.093 0.763741
  26 26.236 807.569 0.763244
  27 27.236 811.255 0.766728
  28 28.236 815.57 0.770806
  29 29.236 812.92 0.768302
  30 30.236 818.008 0.77311
  31 31.236 819.267 0.7743
  32 32.236 823.757 0.778544
  33 33.236 438.155 0.414106
12000000 33 135000
  1 1.23598 833.485 0.787739
  2 2.23598 839.891 0.793793
  3 3.23598 847.39 0.80088
  4 4.23598 846.043 0.799607
  5 5.23598 847.114 0.80062
  6 6.23598 851.465 0.804731
  7 7.23598 854.968 0.808043
  8 8.23598 850.686 0.803995
  9 9.23598 851.46 0.804727
  10 10.236 850.088 0.80343
  11 11.236 852.252 0.805475
  12 12.236 850.616 0.803929
  13 13.236 849.847 0.803203
  14 14.236 847.58 0.80106
  15 15.236 844.029 0.797703
  16 16.236 840.03 0.793924
  17 17.236 829.026 0.783524
  18 18.236 823.363 0.778172
  19 19.236 816.541 0.771725
  20 20.236 808.744 0.764355
  21 21.236 804.256 0.760114
  22 22.236 800.044 0.756133
  23 23.236 797.887 0.754094
  24 24.236 800.6 0.756658
  25 25.236 804.255 0.760113
  26 26.236 805.513 0.761302
  27 27.236 810.067 0.765606
  28 28.236 816.516 0.771701
  29 29.236 815.602 0.770837
  30 30.236 820.917 0.77586
  31 31.236 824.524 0.77927
  32 32.236 827.012 0.781621
  33 33.236 438.186 0.414136
