# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.23412 835.298 0.789271
  2 2.23412 835.444 0.789409
  3 3.23412 849.65 0.802833
  4 4.23412 852.43 0.805459
  5 5.23412 845.9 0.799289
  6 6.23412 836.55 0.790454
  7 7.23412 826.174 0.78065
  8 8.23412 827.336 0.781748
  9 9.23412 819.974 0.774792
  10 10.2341 816.274 0.771296
  11 11.2341 825.678 0.780181
  12 12.2341 833.3 0.787384
  13 13.2341 821.912 0.776623
  14 14.2341 839.586 0.793323
  15 15.2341 836.28 0.790199
  16 16.2341 823.358 0.777989
  17 17.2341 817.144 0.772118
  18 18.2341 812.226 0.767471
  19 19.2341 812.646 0.767868
  20 20.2341 825.696 0.780198
  21 21.2341 827.634 0.78203
  22 22.2341 834.384 0.788408
  23 23.2341 825.548 0.780059
  24 24.2341 824.014 0.778609
  25 25.2341 825.082 0.779618
  26 26.2341 833.53 0.787601
  27 27.2341 845.94 0.799327
  28 28.2341 829.73 0.78401
  29 29.2341 823.404 0.778033
  30 30.2341 838.912 0.792686
  31 31.2341 832.842 0.786951
  32 32.2341 827.336 0.781748
  33 33.2341 438.788 0.41461
9000000 33 54000
  1 1.23412 842.932 0.796485
  2 2.23412 836.712 0.790607
  3 3.23412 842.763 0.796325
  4 4.23412 844.517 0.797982
  5 5.23412 844.126 0.797613
  6 6.23412 827.467 0.781872
  7 7.23412 820.807 0.775579
  8 8.23412 831.314 0.785507
  9 9.23412 822.511 0.777189
  10 10.2341 814.874 0.769973
  11 11.2341 825.959 0.780447
  12 12.2341 824.639 0.7792
  13 13.2341 818.148 0.773066
  14 14.2341 831.234 0.785431
  15 15.2341 828.908 0.783234
  16 16.2341 823.183 0.777824
  17 17.2341 822.063 0.776766
  18 18.2341 817.118 0.772093
  19 19.2341 815.955 0.770994
  20 20.2341 822.508 0.777186
  21 21.2341 831.494 0.785677
  22 22.2341 834.28 0.78831
  23 23.2341 825.142 0.779675
  24 24.2341 828.763 0.783096
  25 25.2341 824.275 0.778856
  26 26.2341 830.49 0.784728
  27 27.2341 834.039 0.788082
  28 28.2341 830.807 0.785028
  29 29.2341 832.871 0.786978
  30 30.2341 837.149 0.79102
  31 31.2341 840.308 0.794005
  32 32.2341 844.398 0.79787
  33 33.2341 448.246 0.423547
10000000 33 81000
  1 1.23412 835.47 0.789434
  2 2.23412 838.497 0.792294
  3 3.23412 842.977 0.796528
  4 4.23412 836.824 0.790713
  5 5.23412 840.816 0.794485
  6 6.23412 824.874 0.779422
  7 7.23412 816.493 0.771503
  8 8.23412 820.962 0.775725
  9 9.23412 815.819 0.770865
  10 10.2341 812.549 0.767776
  11 11.2341 820.979 0.775741
  12 12.2341 820.545 0.775331
  13 13.2341 820.769 0.775543
  14 14.2341 830.349 0.784595
  15 15.2341 823.832 0.778437
  16 16.2341 820.813 0.775584
  17 17.2341 820.965 0.775728
  18 18.2341 819.824 0.77465
  19 19.2341 824.155 0.778742
  20 20.2341 830.009 0.784274
  21 21.2341 830.263 0.784514
  22 22.2341 839.353 0.793103
  23 23.2341 831.505 0.785687
  24 24.2341 832.202 0.786346
