# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 32.1628
20000 32.1356
30000 32.1466
40000 32.1554
50000 32.16
60000 32.1625
70000 32.166
80000 32.1663
90000 32.1677
100000 32.1714
110000 32.1794
120000 32.1867
130000 32.1936
140000 32.2004
150000 32.2077
160000 32.2145
170000 32.2202
180000 32.2266
190000 32.2328
200000 32.2388
210000 32.2443
220000 32.2475
230000 32.2512
240000 32.254
250000 32.2557
260000 32.2581
270000 32.2605
280000 32.2635
290000 32.2679
300000 32.2728
310000 32.2771
320000 32.2805
330000 32.2839
340000 32.2883
350000 32.293
360000 32.2971
370000 32.3002
380000 32.303
390000 32.3055
400000 32.3077
410000 32.3092
420000 32.3121
430000 32.3153
440000 32.3179
450000 32.3195
460000 32.3217
470000 32.3241
480000 32.3272
490000 32.3303
500000 32.3334
510000 32.3369
520000 32.34
530000 32.3434
540000 32.3464
550000 32.3489
560000 32.3516
570000 32.3542
580000 32.3559
590000 32.3573
600000 32.3588
610000 32.3604
620000 32.3623
630000 32.3643
640000 32.3667
650000 32.3687
660000 32.371
670000 32.374
680000 32.3775
690000 32.3813
700000 32.3854
710000 32.3896
720000 32.394
730000 32.3982
740000 32.4025
750000 32.4069
760000 32.4107
770000 32.4142
780000 32.4173
790000 32.4202
800000 32.4226
810000 32.4257
820000 32.4292
830000 32.4326
840000 32.436
850000 32.4389
860000 32.4417
870000 32.4445
880000 32.4467
890000 32.4488
900000 32.4509
910000 32.4524
920000 32.4536
930000 32.4553
940000 32.457
950000 32.4587
960000 32.4604
970000 32.4624
980000 32.4646
990000 32.4665
1000000 32.4678
1010000 32.4689
1020000 32.4703
1030000 32.4718
1040000 32.4736
1050000 32.4753
1060000 32.4774
1070000 32.4799
1080000 32.4824
1090000 32.4846
1100000 32.4871
1110000 32.4896
1120000 32.4922
1130000 32.4946
1140000 32.4971
1150000 32.4996
1160000 32.5017
1170000 32.5037
1180000 32.5055
1190000 32.5077
1200000 32.51
1210000 32.5123
1220000 32.5148
1230000 32.5172
1240000 32.5195
1250000 32.5217
1260000 32.5238
1270000 32.5258
1280000 32.5279
1290000 32.5301
1300000 32.5321
1310000 32.5336
1320000 32.5349
1330000 32.5363
1340000 32.5381
1350000 32.5395
1360000 32.5414
1370000 32.5436
1380000 32.5459
1390000 32.5485
1400000 32.5511
1410000 32.5536
1420000 32.5562
1430000 32.5587
1440000 32.5608
1450000 32.5628
1460000 32.5648
1470000 32.5664
1480000 32.568
1490000 32.5697
1500000 32.5715
1510000 32.5735
1520000 32.5754
1530000 32.5772
1540000 32.5791
1550000 32.5807
1560000 32.5825
1570000 32.5843
1580000 32.5862
1590000 32.5882
1600000 32.5902
1610000 32.5924
1620000 32.5944
1630000 32.5964
1640000 32.5983
1650000 32.6
1660000 32.6018
1670000 32.6035
1680000 32.6051
1690000 32.6066
1700000 32.6082
1710000 32.61
1720000 32.6116
1730000 32.6132
1740000 32.6147
1750000 32.6162
1760000 32.6177
1770000 32.6194
1780000 32.621
1790000 32.6229
1800000 32.6247
1810000 32.6263
1820000 32.6277
1830000 32.6293
1840000 32.631
1850000 32.6325
1860000 32.6343
1870000 32.6362
1880000 32.6384
1890000 32.6406
1900000 32.6428
1910000 32.645
1920000 32.6471
1930000 32.6492
1940000 32.6514
1950000 32.6535
1960000 32.6556
1970000 32.6577
1980000 32.6598
1990000 32.6615
2000000 32.6635
2010000 32.6654
2020000 32.6672
2030000 32.6688
2040000 32.6703
2050000 32.672
2060000 32.6738
2070000 32.6755
2080000 32.6771
2090000 32.6785
2100000 32.68
2110000 32.6815
2120000 32.6831
2130000 32.6847
2140000 32.686
2150000 32.6873
2160000 32.6885
2170000 32.6897
2180000 32.6909
2190000 32.6921
2200000 32.6932
2210000 32.6945
2220000 32.6959
2230000 32.6974
2240000 32.6989
2250000 32.7006
2260000 32.7021
2270000 32.7037
2280000 32.7051
2290000 32.7066
2300000 32.7082
2310000 32.7099
2320000 32.7119
2330000 32.7141
2340000 32.7161
2350000 32.7182
2360000 32.7202
2370000 32.722
2380000 32.7239
2390000 32.7258
2400000 32.7278
2410000 32.7297
2420000 32.7315
2430000 32.7333
2440000 32.735
2450000 32.7366
2460000 32.738
2470000 32.7395
2480000 32.7411
2490000 32.7427
2500000 32.7445
2510000 32.7463
2520000 32.7481
2530000 32.7498
2540000 32.7515
2550000 32.7533
2560000 32.755
2570000 32.7569
2580000 32.7587
2590000 32.7606
2600000 32.7625
2610000 32.7644
2620000 32.7662
2630000 32.7681
2640000 32.77
2650000 32.7719
2660000 32.7737
2670000 32.7754
2680000 32.7771
2690000 32.7789
2700000 32.7805
2710000 32.7821
2720000 32.7835
2730000 32.785
2740000 32.7867
2750000 32.7884
2760000 32.7901
2770000 32.7918
2780000 32.7937
2790000 32.7957
2800000 32.7976
2810000 32.7997
2820000 32.8018
2830000 32.8039
2840000 32.806
2850000 32.8081
2860000 32.8103
2870000 32.8125
2880000 32.8146
2890000 32.8168
2900000 32.819
2910000 32.8212
2920000 32.8236
2930000 32.8258
2940000 32.828
2950000 32.8303
2960000 32.8325
2970000 32.8348
2980000 32.837
2990000 32.839
3000000 32.8407
3010000 32.8426
3020000 32.8447
3030000 32.8469
3040000 32.8491
3050000 32.8514
3060000 32.8535
3070000 32.8558
3080000 32.8582
3090000 32.8605
3100000 32.8628
3110000 32.865
3120000 32.867
3130000 32.869
3140000 32.871
3150000 32.8732
3160000 32.8754
3170000 32.8777
3180000 32.8799
3190000 32.8821
3200000 32.8841
3210000 32.8862
3220000 32.8883
3230000 32.8903
3240000 32.8922
3250000 32.8941
3260000 32.8961
3270000 32.8979
3280000 32.8997
