# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 29.1069
20000 29.1162
30000 29.1192
40000 29.1219
50000 29.1208
60000 29.1173
70000 29.1176
80000 29.118
90000 29.1191
100000 29.1193
110000 29.1173
120000 29.1138
130000 29.1113
140000 29.1095
150000 29.108
160000 29.1083
170000 29.1089
180000 29.108
190000 29.1072
200000 29.107
210000 29.107
220000 29.1075
230000 29.1068
240000 29.1065
250000 29.1066
260000 29.107
270000 29.107
280000 29.1071
290000 29.1073
300000 29.1071
310000 29.107
320000 29.108
330000 29.1089
340000 29.1099
350000 29.1106
360000 29.1113
370000 29.1122
380000 29.1128
390000 29.113
400000 29.1131
410000 29.1128
420000 29.1126
430000 29.1132
440000 29.1139
450000 29.1143
460000 29.1151
470000 29.1156
480000 29.1161
490000 29.1171
500000 29.1182
510000 29.1189
520000 29.1194
530000 29.1197
540000 29.1202
550000 29.1207
560000 29.1211
570000 29.1214
580000 29.1216
590000 29.1221
600000 29.1225
610000 29.1229
620000 29.1232
630000 29.1232
640000 29.1234
650000 29.1234
660000 29.1235
670000 29.1234
680000 29.1232
690000 29.1232
700000 29.1235
710000 29.1241
720000 29.1244
730000 29.1247
740000 29.1251
750000 29.1255
760000 29.1258
770000 29.1262
780000 29.1266
790000 29.127
800000 29.1272
810000 29.1276
820000 29.1276
830000 29.1274
840000 29.1271
850000 29.1269
860000 29.1269
870000 29.1269
880000 29.1272
890000 29.1274
900000 29.1279
910000 29.1283
920000 29.1288
930000 29.1292
940000 29.1297
950000 29.1301
960000 29.1304
970000 29.1305
980000 29.1309
990000 29.1314
1000000 29.1321
1010000 29.1327
1020000 29.1336
1030000 29.1344
1040000 29.1351
1050000 29.1357
1060000 29.1359
1070000 29.1363
1080000 29.1367
1090000 29.1371
1100000 29.1374
1110000 29.1376
1120000 29.1379
1130000 29.1381
1140000 29.1384
1150000 29.1387
1160000 29.139
1170000 29.1392
1180000 29.1395
1190000 29.1397
1200000 29.1401
1210000 29.1405
1220000 29.1409
1230000 29.1412
1240000 29.1414
1250000 29.1416
1260000 29.1419
1270000 29.1421
1280000 29.1422
1290000 29.1423
1300000 29.1424
1310000 29.1424
1320000 29.1424
1330000 29.1424
1340000 29.1423
1350000 29.1424
1360000 29.1424
1370000 29.1425
1380000 29.1428
1390000 29.1431
1400000 29.1433
1410000 29.1435
1420000 29.1437
1430000 29.144
1440000 29.1442
1450000 29.1443
1460000 29.1444
1470000 29.1444
1480000 29.1444
1490000 29.1444
1500000 29.1442
1510000 29.1441
1520000 29.1439
1530000 29.144
1540000 29.144
1550000 29.144
1560000 29.1441
1570000 29.1443
1580000 29.1443
1590000 29.1442
1600000 29.1442
1610000 29.1443
1620000 29.1444
1630000 29.1446
1640000 29.1448
1650000 29.1449
1660000 29.1452
1670000 29.1454
1680000 29.1457
1690000 29.1458
1700000 29.1459
1710000 29.1461
1720000 29.1463
1730000 29.1464
1740000 29.1465
1750000 29.1467
1760000 29.1469
1770000 29.1469
1780000 29.1468
1790000 29.1468
1800000 29.1468
1810000 29.1467
1820000 29.1467
1830000 29.1467
1840000 29.1467
1850000 29.1466
1860000 29.1465
1870000 29.1467
1880000 29.1469
1890000 29.147
1900000 29.1472
1910000 29.1472
1920000 29.1472
1930000 29.1472
1940000 29.1473
1950000 29.1474
1960000 29.1475
