# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.08006 800.146 0.741935
  2 2.08006 800.466 0.742232
  3 3.08006 810.942 0.751946
  4 4.08006 800.746 0.742492
  5 5.08006 803.486 0.745032
  6 6.08006 821.616 0.761843
  7 7.08006 813.442 0.754264
  8 8.08006 818.948 0.75937
  9 9.08006 830.44 0.770026
  10 10.0801 830.194 0.769797
  11 11.0801 829.082 0.768766
  12 12.0801 839.346 0.778284
  13 13.0801 847.338 0.785694
  14 14.0801 853.084 0.791022
  15 15.0801 837.46 0.776535
  16 16.0801 829.946 0.769567
  17 17.0801 841.998 0.780743
  18 18.0801 840.094 0.778977
  19 19.0801 829.646 0.769289
  20 20.0801 815.69 0.756349
  21 21.0801 804.272 0.745761
  22 22.0801 826.494 0.766367
  23 23.0801 832.592 0.772021
  24 24.0801 824.44 0.764462
  25 25.0801 822.244 0.762426
  26 26.0801 827.92 0.767689
  27 27.0801 841.458 0.780242
  28 28.0801 829.334 0.769
  29 29.0801 815.552 0.756221
  30 30.0801 808.488 0.749671
  31 31.0801 801.984 0.74364
  32 32.0801 798.27 0.740196
  33 33.0801 672.842 0.623893
9000000 33 54000
  1 1.08006 798.969 0.740844
  2 2.08006 802.285 0.743919
  3 3.08006 809.532 0.750639
  4 4.08006 810.162 0.751223
  5 5.08006 814.029 0.754808
  6 6.08006 825.47 0.765417
  7 7.08006 821.434 0.761675
  8 8.08006 829.399 0.76906
  9 9.08006 848.176 0.786471
  10 10.0801 841.516 0.780296
  11 11.0801 834.505 0.773795
  12 12.0801 844.372 0.782944
  13 13.0801 850.936 0.78903
  14 14.0801 844.106 0.782697
  15 15.0801 831.163 0.770696
  16 16.0801 825.447 0.765396
  17 17.0801 831.865 0.771347
  18 18.0801 834.607 0.773889
  19 19.0801 828.816 0.76852
  20 20.0801 818.759 0.759194
  21 21.0801 821.964 0.762166
  22 22.0801 836.983 0.776093
  23 23.0801 832.797 0.772211
  24 24.0801 822.283 0.762462
  25 25.0801 818.532 0.758984
  26 26.0801 819.871 0.760225
  27 27.0801 820.028 0.760371
  28 28.0801 813.687 0.754491
  29 29.0801 806.814 0.748118
  30 30.0801 800.256 0.742037
  31 31.0801 801.389 0.743088
  32 32.0801 793.887 0.736132
  33 33.0801 665.961 0.617512
10000000 33 81000
  1 1.08006 812.372 0.753272
  2 2.08006 810.006 0.751078
  3 3.08006 811.493 0.752457
  4 4.08006 808.847 0.750003
  5 5.08006 809.538 0.750644
  6 6.08006 816.629 0.757219
  7 7.08006 811.233 0.752216
  8 8.08006 816.349 0.756959
  9 9.08006 829.006 0.768696
  10 10.0801 824.573 0.764586
  11 11.0801 819.52 0.7599
  12 12.0801 822.467 0.762632
  13 13.0801 830.997 0.770542
  14 14.0801 830.509 0.770089
  15 15.0801 825.529 0.765471
  16 16.0801 824.951 0.764936
  17 17.0801 831.19 0.770721
  18 18.0801 836.028 0.775207
  19 19.0801 834.479 0.77377
  20 20.0801 830.961 0.770509
  21 21.0801 837.125 0.776224
  22 22.0801 846.809 0.785203
  23 23.0801 837.605 0.776669
  24 24.0801 829.363 0.769027
  25 25.0801 826.692 0.76655
  26 26.0801 822.655 0.762807
  27 27.0801 822.247 0.762429
  28 28.0801 818.549 0.758999
  29 29.0801 816.623 0.757214
  30 30.0801 810.719 0.75174
  31 31.0801 808.894 0.750047
  32 32.0801 805.877 0.74725
  33 33.0801 680.167 0.630685
11000000 33 108000
  1 1.08006 813.203 0.754043
  2 2.08006 814.72 0.755449
  3 3.08006 816.353 0.756963
  4 4.08006 815.11 0.75581
  5 5.08006 817.918 0.758415
  6 6.08006 824.326 0.764356
  7 7.08006 823.938 0.763997
  8 8.08006 824.542 0.764557
  9 9.08006 833.436 0.772803
  10 10.0801 831.704 0.771198
  11 11.0801 827.593 0.767386
  12 12.0801 826.027 0.765933
  13 13.0801 831.131 0.770666
