# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.22066 817.586 0.771258
  2 2.22066 823.422 0.776764
  3 3.22066 803.512 0.757982
  4 4.22066 798.02 0.752801
  5 5.22066 800.368 0.755016
  6 6.22066 802.72 0.757235
  7 7.22066 807.77 0.761999
  8 8.22066 807.116 0.761382
  9 9.22066 810.924 0.764974
  10 10.2207 823.78 0.777101
  11 11.2207 829.146 0.782163
  12 12.2207 822.186 0.775598
  13 13.2207 847.446 0.799426
  14 14.2207 853.416 0.805058
  15 15.2207 832.742 0.785556
  16 16.2207 838.46 0.79095
  17 17.2207 840.664 0.793029
  18 18.2207 825.894 0.779096
  19 19.2207 813.124 0.767049
  20 20.2207 812.186 0.766164
  21 21.2207 815.432 0.769226
  22 22.2207 829.042 0.782065
  23 23.2207 832.072 0.784924
  24 24.2207 846.852 0.798866
  25 25.2207 856.812 0.808262
  26 26.2207 859.298 0.810607
  27 27.2207 863.514 0.814584
  28 28.2207 858.346 0.809709
  29 29.2207 846.426 0.798464
  30 30.2207 845.714 0.797793
  31 31.2207 841.004 0.793349
  32 32.2207 833.11 0.785903
  33 33.2207 461.896 0.435723
9000000 33 54000
  1 1.22066 824.786 0.77805
  2 2.22066 826.513 0.77968
  3 3.22066 815.113 0.768926
  4 4.22066 813.623 0.76752
  5 5.22066 822.275 0.775682
  6 6.22066 825.657 0.778872
  7 7.22066 839.429 0.791864
  8 8.22066 825.352 0.778584
  9 9.22066 835.328 0.787995
  10 10.2207 839.623 0.792047
  11 11.2207 840.351 0.792733
  12 12.2207 831.852 0.784716
  13 13.2207 840.975 0.793322
  14 14.2207 841.49 0.793808
  15 15.2207 826.518 0.779684
  16 16.2207 826.428 0.779599
  17 17.2207 823.646 0.776975
  18 18.2207 816.294 0.77004
  19 19.2207 807.783 0.762011
  20 20.2207 805.933 0.760266
  21 21.2207 811.781 0.765782
  22 22.2207 817.997 0.771646
  23 23.2207 821.417 0.774872
  24 24.2207 831.957 0.784815
  25 25.2207 838.429 0.79092
  26 26.2207 845.639 0.797722
  27 27.2207 849.972 0.801809
  28 28.2207 843.634 0.79583
  29 29.2207 840.679 0.793043
  30 30.2207 837.215 0.789775
  31 31.2207 835.746 0.788389
  32 32.2207 834.391 0.787111
  33 33.2207 462.174 0.435985
10000000 33 81000
  1 1.22066 821.309 0.77477
  2 2.22066 820.719 0.774214
  3 3.22066 811.188 0.765223
  4 4.22066 808.357 0.762553
  5 5.22066 814.573 0.768416
  6 6.22066 823.651 0.776979
  7 7.22066 833.233 0.786018
  8 8.22066 826.195 0.77938
  9 9.22066 833.897 0.786645
  10 10.2207 839.123 0.791575
  11 11.2207 838.843 0.791311
  12 12.2207 831.116 0.784022
  13 13.2207 839.485 0.791917
  14 14.2207 840.248 0.792636
  15 15.2207 827.931 0.781017
  16 16.2207 827.028 0.780165
  17 17.2207 825.512 0.778735
  18 18.2207 821.729 0.775166
  19 19.2207 825.111 0.778357
  20 20.2207 824.384 0.777671
  21 21.2207 823.061 0.776423
  22 22.2207 833.167 0.785956
  23 23.2207 833.566 0.786333
  24 24.2207 836.142 0.788763
  25 25.2207 836.499 0.7891
  26 26.2207 838.139 0.790647
  27 27.2207 845.285 0.797388
  28 28.2207 838.221 0.790724
  29 29.2207 833.315 0.786096
  30 30.2207 832.457 0.785286
  31 31.2207 829.096 0.782116
  32 32.2207 827.755 0.780851
  33 33.2207 459.665 0.433619
11000000 33 108000
  1 1.22066 829.816 0.782795
  2 2.22066 830.122 0.783084
  3 3.22066 823.991 0.7773
  4 4.22066 820.922 0.774405
  5 5.22066 822.376 0.775777
  6 6.22066 826.594 0.779755
  7 7.22066 831.184 0.784086
  8 8.22066 828.486 0.78154
  9 9.22066 834.731 0.787432
  10 10.2207 833.918 0.786664
  11 11.2207 833.368 0.786147
  12 12.2207 827.24 0.780365
  13 13.2207 832.834 0.785642
  14 14.2207 831.834 0.784699
  15 15.2207 822.531 0.775923
  16 16.2207 822.674 0.776059
  17 17.2207 823.196 0.77655
  18 18.2207 821.589 0.775035
  19 19.2207 823.95 0.777262
  20 20.2207 826.442 0.779612
  21 21.2207 827.742 0.780839
  22 22.2207 833.882 0.786631
  23 23.2207 832.531 0.785357
  24 24.2207 834.859 0.787553
  25 25.2207 834.218 0.786948
  26 26.2207 836 0.788628
  27 27.2207 836.662 0.789253
  28 28.2207 829.837 0.782815
  29 29.2207 828.54 0.781592
  30 30.2207 830.501 0.783442
  31 31.2207 829.08 0.782101
  32 32.2207 833.586 0.786351
  33 33.2207 464.766 0.438431
12000000 33 135000
  1 1.22066 830.107 0.78307
  2 2.22066 829.702 0.782688
  3 3.22066 823.659 0.776987
  4 4.22066 825.694 0.778907
  5 5.22066 829.488 0.782486
  6 6.22066 833.076 0.785871
  7 7.22066 836.499 0.7891
  8 8.22066 834.809 0.787506
  9 9.22066 837.804 0.79033
  10 10.2207 833.73 0.786487
  11 11.2207 831.729 0.7846
  12 12.2207 827.784 0.780879
  13 13.2207 832.962 0.785763
  14 14.2207 831.881 0.784744
  15 15.2207 821.703 0.775142
  16 16.2207 820.37 0.773885
  17 17.2207 822.019 0.77544
  18 18.2207 818.976 0.77257
  19 19.2207 820.656 0.774155
  20 20.2207 822.588 0.775977
  21 21.2207 823.667 0.776995
  22 22.2207 828.576 0.781626
  23 23.2207 828.772 0.781811
  24 24.2207 832.163 0.785009
  25 25.2207 832.866 0.785672
  26 26.2207 832.277 0.785117
  27 27.2207 837.502 0.790046
  28 28.2207 832.46 0.78529
  29 29.2207 829.68 0.782667
  30 30.2207 831.228 0.784127
  31 31.2207 830.191 0.783149
  32 32.2207 831.152 0.784055
  33 33.2207 464.23 0.437925
