10	1.848277	4.063615	0	0
20	0.610257	0.90888	0	0
30	0.328735	0.376531	0	0
40	0.150666	0.131824	0	0
50	0.100197	0.213042	0	0
60	0.173959	0.247249	0	0
70	0.07488	0.239572	0	0
80	0.094817	0.230027	0	0
90	0.133936	0.216939	0	0
100	0.150175	0.303085	0	0
110	0.199644	0.256573	0	0
120	0.231525	0.274449	0	0
130	0.196104	0.221401	0	0
140	0.111133	0.17384	0	0
150	0.014443	0.267764	0	0
160	0.040399	0.252231	0	0
170	0.114199	0.160734	0	0
180	0.102138	0.258036	0	0
190	0.093231	0.191428	0	0
200	0.046118	0.112797	0	0
210	0.026354	0.166607	0	0
220	-0.026637	0.049741	0	0
230	0.046665	0.049544	0	0
240	0.01838	0.191315	0	0
250	0.14903	0.087366	0	0
260	0.180221	0.133372	0	0
270	0.105865	0.13453	0	0
280	0.125935	0.154873	0	0
290	0.036468	0.089627	0	0
300	0.075563	0.174827	0	0
310	0.106854	0.246198	0	0
320	0.11702	0.195217	0	0
330	0.106368	0.099382	0	0
340	0.149062	0.042085	0	0
350	0.066407	0.155655	0	0
360	0.061385	0.169742	0	0
370	0.094056	0.123024	0	0
380	0.070803	0.077946	0	0
390	0.041963	-0.018882	0	0
400	0.027498	0.11523	0	0
410	0.065005	0.108014	0	0
420	0.012641	0.003432	0	0
430	-0.03215	0.052696	0	0
440	0.06466	0.097267	0	0
450	0.030886	0.101922	0	0
460	0.118838	-0.042935	0	0
470	0.069785	0.03825	0	0
480	0.039777	0.033275	0	0
490	-0.033965	0.123038	0	0
500	0.088626	0.060352	0	0
510	0.106554	0.117043	0	0
520	0.149023	0.07963	0	0
530	0.058095	0.190338	0	0
540	0.06826	0.158046	0	0
550	0.021371	0.055429	0	0
560	0.028627	0.08046	0	0
570	0.131375	0.06455	0	0
580	0.079715	0.023152	0	0
590	0.136071	0.086301	0	0
600	0.059701	0.014051	0	0
610	0.098159	-0.027159	0	0
620	0.131016	0.10174	0	0
630	0.063489	0.180049	0	0
640	0.028342	0.119166	0	0
650	-0.028508	0.028294	0	0
660	0.096579	0.073616	0	0
670	0.005427	0.06745	0	0
680	0.002994	0.088126	0	0
690	-0.019238	0.062235	0	0
700	-0.030071	0.062841	0	0
710	-0.044823	0.078798	0	0
720	-0.029667	0.073192	0	0
730	0.014315	0.080644	0	0
740	0.087724	0.076426	0	0
750	0.115894	0.051914	0	0
760	0.063938	0.087667	0	0
