# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 33.9308
20000 33.9344
30000 33.9351
40000 33.9096
50000 33.8951
60000 33.8912
70000 33.8868
80000 33.8828
90000 33.8738
100000 33.867
110000 33.8604
120000 33.857
130000 33.8556
140000 33.8526
150000 33.8532
160000 33.8536
170000 33.854
180000 33.8559
190000 33.8575
200000 33.8562
210000 33.8563
220000 33.8574
230000 33.8612
240000 33.8637
250000 33.8659
260000 33.8681
270000 33.8703
280000 33.8709
290000 33.8712
300000 33.8731
310000 33.8738
320000 33.8748
330000 33.8763
340000 33.8767
350000 33.8772
360000 33.8774
370000 33.8782
380000 33.881
390000 33.8846
400000 33.8876
410000 33.8905
420000 33.8929
430000 33.8953
440000 33.8977
450000 33.8998
460000 33.901
470000 33.9017
480000 33.9029
490000 33.9046
500000 33.9064
510000 33.9065
520000 33.906
530000 33.9065
540000 33.9083
550000 33.9098
560000 33.9113
570000 33.9131
580000 33.9144
590000 33.9161
600000 33.9173
610000 33.9186
620000 33.9202
630000 33.9227
640000 33.925
650000 33.9271
660000 33.929
670000 33.9305
680000 33.9315
690000 33.9325
700000 33.9337
710000 33.9345
720000 33.9358
730000 33.9368
740000 33.9369
750000 33.9373
760000 33.9378
770000 33.9382
780000 33.9383
790000 33.9385
800000 33.939
810000 33.9399
820000 33.9409
830000 33.9423
840000 33.9434
850000 33.9437
860000 33.9435
870000 33.9429
880000 33.9425
890000 33.9426
900000 33.9429
910000 33.944
920000 33.945
930000 33.946
940000 33.9476
950000 33.95
960000 33.9531
970000 33.9561
980000 33.9587
990000 33.9617
1000000 33.9648
1010000 33.9675
1020000 33.9702
1030000 33.9725
1040000 33.9752
1050000 33.9777
1060000 33.9803
1070000 33.9829
1080000 33.985
1090000 33.9877
1100000 33.9908
1110000 33.9941
1120000 33.9974
1130000 34.0009
1140000 34.0046
1150000 34.0084
1160000 34.0121
1170000 34.0154
1180000 34.0186
1190000 34.0214
1200000 34.0244
1210000 34.0273
1220000 34.03
1230000 34.0322
1240000 34.0338
1250000 34.0352
1260000 34.0367
1270000 34.0384
1280000 34.0404
1290000 34.0427
1300000 34.0455
1310000 34.0484
1320000 34.0514
1330000 34.0543
1340000 34.057
1350000 34.0598
1360000 34.0625
1370000 34.065
1380000 34.0676
1390000 34.0701
1400000 34.0724
1410000 34.0744
1420000 34.0761
1430000 34.0777
1440000 34.0795
1450000 34.0815
1460000 34.0837
1470000 34.0861
1480000 34.0885
1490000 34.0912
1500000 34.0942
1510000 34.0973
1520000 34.1005
1530000 34.1034
1540000 34.106
1550000 34.1083
1560000 34.1106
1570000 34.113
1580000 34.115
1590000 34.1168
1600000 34.1184
1610000 34.1203
1620000 34.1221
1630000 34.1239
1640000 34.1258
1650000 34.1275
1660000 34.1293
1670000 34.1314
1680000 34.1336
1690000 34.1359
1700000 34.1382
1710000 34.1405
1720000 34.1423
1730000 34.1437
1740000 34.1452
1750000 34.1468
1760000 34.1483
1770000 34.1496
1780000 34.1507
1790000 34.1514
1800000 34.152
1810000 34.1526
1820000 34.1534
1830000 34.1539
1840000 34.1544
1850000 34.1547
1860000 34.1551
1870000 34.1552
1880000 34.1552
1890000 34.1549
1900000 34.1549
1910000 34.1553
1920000 34.1557
1930000 34.1563
1940000 34.1572
1950000 34.158
1960000 34.159
1970000 34.1601
1980000 34.1614
1990000 34.1625
2000000 34.1636
2010000 34.1648
2020000 34.1661
2030000 34.1673
2040000 34.1687
2050000 34.1702
2060000 34.1717
2070000 34.1733
2080000 34.1749
2090000 34.1765
2100000 34.1783
2110000 34.18
2120000 34.1816
2130000 34.1833
2140000 34.185
2150000 34.1865
2160000 34.1882
2170000 34.1898
2180000 34.1913
2190000 34.1929
2200000 34.1946
2210000 34.1961
2220000 34.1977
2230000 34.1994
2240000 34.2011
2250000 34.2027
2260000 34.2044
2270000 34.206
2280000 34.2078
2290000 34.2095
2300000 34.2112
2310000 34.213
2320000 34.2147
2330000 34.2161
2340000 34.2174
2350000 34.2187
2360000 34.22
2370000 34.2214
2380000 34.2228
2390000 34.2243
2400000 34.226
2410000 34.2278
2420000 34.2297
2430000 34.2316
2440000 34.2334
2450000 34.2352
2460000 34.2368
2470000 34.2381
2480000 34.2394
2490000 34.2407
2500000 34.2417
2510000 34.2427
2520000 34.2438
2530000 34.245
2540000 34.2463
2550000 34.2476
2560000 34.2492
2570000 34.2508
2580000 34.2521
2590000 34.2533
2600000 34.2545
2610000 34.2559
2620000 34.2573
2630000 34.2588
2640000 34.2604
2650000 34.2623
2660000 34.2642
2670000 34.2661
2680000 34.2679
2690000 34.2696
2700000 34.2711
2710000 34.2727
2720000 34.2742
