# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
  1 1.07561 779.782 0.722661
  2 2.07561 758.368 0.702816
  3 3.07561 742.532 0.68814
  4 4.07561 741.264 0.686965
  5 5.07561 751.182 0.696156
  6 6.07561 756.766 0.701331
  7 7.07561 762.998 0.707107
  8 8.07561 781.356 0.72412
  9 9.07561 796.72 0.738358
  10 10.0756 808.158 0.748958
  11 11.0756 816.216 0.756426
  12 12.0756 824.46 0.764066
  13 13.0756 830.846 0.769984
  14 14.0756 821.482 0.761306
  15 15.0756 840.582 0.779007
  16 16.0756 866.438 0.802969
  17 17.0756 863.614 0.800352
  18 18.0756 862.258 0.799095
  19 19.0756 883.272 0.81857
  20 20.0756 888.694 0.823595
  21 21.0756 872.998 0.809049
  22 22.0756 846.984 0.78494
  23 23.0756 844.708 0.782831
  24 24.0756 848.356 0.786212
  25 25.0756 850.186 0.787908
  26 26.0756 854.048 0.791487
  27 27.0756 852.102 0.789683
  28 28.0756 847.384 0.785311
  29 29.0756 840.644 0.779065
  30 30.0756 837.862 0.776487
  31 31.0756 827.582 0.76696
  32 32.0756 820.164 0.760085
  33 33.0756 679.994 0.630183
9000000 33 54000
  1 1.07561 792.674 0.734609
  2 2.07561 772.659 0.71606
  3 3.07561 760.736 0.70501
  4 4.07561 750.283 0.695323
  5 5.07561 749.211 0.694329
  6 6.07561 756.496 0.701081
  7 7.07561 761.903 0.706092
  8 8.07561 775.871 0.719037
  9 9.07561 788.581 0.730815
  10 10.0756 798.899 0.740378
  11 11.0756 805.438 0.746438
  12 12.0756 812.908 0.75336
  13 13.0756 819.578 0.759542
  14 14.0756 818.184 0.75825
  15 15.0756 830.095 0.769288
  16 16.0756 849.92 0.787661
  17 17.0756 864.802 0.801453
  18 18.0756 866.018 0.80258
  19 19.0756 874.774 0.810695
  20 20.0756 882.09 0.817475
  21 21.0756 879.353 0.814938
  22 22.0756 864.647 0.801309
  23 23.0756 850.712 0.788395
  24 24.0756 844.233 0.782391
  25 25.0756 845.093 0.783188
  26 26.0756 852.771 0.790303
  27 27.0756 851.491 0.789117
  28 28.0756 848.862 0.786681
  29 29.0756 845.438 0.783508
  30 30.0756 840.701 0.779118
  31 31.0756 831.602 0.770685
  32 32.0756 825.579 0.765103
  33 33.0756 688.398 0.637971
10000000 33 81000
  1 1.07561 776.272 0.719408
  2 2.07561 767.817 0.711573
  3 3.07561 768.668 0.712361
  4 4.07561 766.319 0.710185
  5 5.07561 771.035 0.714555
  6 6.07561 778.437 0.721415
  7 7.07561 785.753 0.728195
  8 8.07561 796.739 0.738376
  9 9.07561 800.931 0.742261
  10 10.0756 813.269 0.753695
  11 11.0756 827.077 0.766492
  12 12.0756 830.497 0.769661
  13 13.0756 834.62 0.773482
  14 14.0756 838.625 0.777194
  15 15.0756 851.24 0.788885
  16 16.0756 858.677 0.795777
  17 17.0756 863.512 0.800258
  18 18.0756 861.115 0.798037
  19 19.0756 866.849 0.80335
  20 20.0756 875.939 0.811775
  21 21.0756 872.759 0.808828
  22 22.0756 861.351 0.798255
  23 23.0756 851.077 0.788733
  24 24.0756 844.601 0.782732
  25 25.0756 843.4 0.781619
  26 26.0756 845.088 0.783183
  27 27.0756 838.538 0.777113
  28 28.0756 827.057 0.766473
  29 29.0756 817.714 0.757814
  30 30.0756 807.633 0.748472
  31 31.0756 796.24 0.737913
  32 32.0756 793.278 0.735168
  33 33.0756 667.868 0.618945
11000000 33 108000
  1 1.07561 798.116 0.739652
  2 2.07561 796.314 0.737982
  3 3.07561 798.707 0.740199
  4 4.07561 791.961 0.733948
  5 5.07561 790.617 0.732702
  6 6.07561 796.414 0.738075
  7 7.07561 803.181 0.744346
  8 8.07561 812.62 0.753093
  9 9.07561 815.964 0.756193
  10 10.0756 823.16 0.762862
  11 11.0756 832.627 0.771635
  12 12.0756 833.507 0.772451
  13 13.0756 834.822 0.773669
  14 14.0756 835.129 0.773953
  15 15.0756 840.339 0.778782
  16 16.0756 840.719 0.779134
  17 17.0756 839.236 0.77776
  18 18.0756 832.688 0.771691
  19 19.0756 834.481 0.773353
  20 20.0756 842.447 0.780736
  21 21.0756 840.232 0.778682
  22 22.0756 833.252 0.772214
  23 23.0756 830.262 0.769443
  24 24.0756 830.801 0.769942
  25 25.0756 831.842 0.770908
  26 26.0756 834.807 0.773655
  27 27.0756 833.985 0.772893
  28 28.0756 828.349 0.76767
  29 29.0756 818.966 0.758975
  30 30.0756 813.096 0.753534
  31 31.0756 812.819 0.753278
  32 32.0756 814.149 0.754511
  33 33.0756 684.395 0.634261
12000000 33 135000
  1 1.07561 791.357 0.733388
  2 2.07561 785.363 0.727833
  3 3.07561 784.741 0.727257
  4 4.07561 779.695 0.72258
  5 5.07561 779.526 0.722423
  6 6.07561 786.295 0.728697
  7 7.07561 795.43 0.737163
  8 8.07561 807.461 0.748312
  9 9.07561 811.601 0.752149
  10 10.0756 820.388 0.760293
  11 11.0756 831.457 0.770551
  12 12.0756 834.254 0.773142
  13 13.0756 835.001 0.773835
  14 14.0756 836.048 0.774805
  15 15.0756 845.324 0.783402
  16 16.0756 848.032 0.785912
  17 17.0756 845.589 0.783647
  18 18.0756 840.759 0.779172
  19 19.0756 842.894 0.78115
  20 20.0756 848.911 0.786726
  21 21.0756 845.671 0.783724
  22 22.0756 835.468 0.774268
  23 23.0756 834.352 0.773233
  24 24.0756 835.135 0.773959
  25 25.0756 836.305 0.775043
  26 26.0756 840.907 0.779309
  27 27.0756 838.555 0.777129
  28 28.0756 832.82 0.771814
  29 29.0756 824.213 0.763837
  30 30.0756 818.75 0.758774
  31 31.0756 815.391 0.755661
  32 32.0756 811.841 0.752372
  33 33.0756 680.468 0.630622
