# Time-averaged data for fix rgnetA
# TimeStep c_gyrA
10000 31.0402
20000 31.0324
30000 31.024
40000 31.025
50000 31.0251
60000 31.0221
70000 31.0092
80000 31.0004
90000 30.997
100000 30.9983
110000 30.9966
120000 30.9903
130000 30.9877
140000 30.9876
150000 30.9884
160000 30.9894
170000 30.9916
180000 30.9918
190000 30.992
200000 30.9927
210000 30.9935
220000 30.9947
230000 30.9958
240000 30.9983
250000 31.0018
260000 31.0038
270000 31.0069
280000 31.0106
290000 31.0147
300000 31.0205
310000 31.026
320000 31.0314
330000 31.0367
340000 31.0424
350000 31.0473
360000 31.0506
370000 31.0541
380000 31.0573
390000 31.0597
400000 31.062
410000 31.0631
420000 31.0642
430000 31.0646
440000 31.0643
450000 31.0645
460000 31.0651
470000 31.0647
480000 31.0634
490000 31.0623
500000 31.0609
510000 31.0593
520000 31.0581
530000 31.0562
540000 31.0546
550000 31.0542
560000 31.0538
570000 31.0533
580000 31.0541
590000 31.0553
600000 31.056
610000 31.0559
620000 31.0555
630000 31.0554
640000 31.0562
650000 31.0574
660000 31.0588
670000 31.0595
680000 31.0598
690000 31.0601
700000 31.0598
710000 31.0597
720000 31.0597
730000 31.0596
740000 31.0594
750000 31.0598
760000 31.0603
770000 31.0603
780000 31.0599
790000 31.0592
800000 31.0586
810000 31.0581
820000 31.058
830000 31.058
840000 31.058
850000 31.0582
860000 31.0583
870000 31.0585
880000 31.059
890000 31.0594
900000 31.0599
910000 31.06
920000 31.06
930000 31.0605
940000 31.0613
950000 31.0626
960000 31.064
970000 31.0654
980000 31.0664
990000 31.0669
1000000 31.0672
1010000 31.0675
1020000 31.0676
1030000 31.0678
1040000 31.0683
1050000 31.0689
1060000 31.0698
1070000 31.0707
1080000 31.0719
1090000 31.0725
1100000 31.0732
1110000 31.0739
1120000 31.0744
1130000 31.0751
1140000 31.0757
1150000 31.0761
1160000 31.0762
1170000 31.0765
1180000 31.0771
1190000 31.0777
1200000 31.0778
1210000 31.0777
1220000 31.0775
1230000 31.0777
1240000 31.0783
1250000 31.079
1260000 31.0796
1270000 31.0804
1280000 31.0811
1290000 31.0815
1300000 31.0817
1310000 31.0816
1320000 31.0813
1330000 31.0809
1340000 31.0808
1350000 31.0808
1360000 31.0811
1370000 31.0814
1380000 31.0823
1390000 31.0834
1400000 31.0847
1410000 31.0862
1420000 31.0876
1430000 31.089
1440000 31.0902
1450000 31.0914
1460000 31.0928
1470000 31.0942
1480000 31.0957
1490000 31.0971
1500000 31.0986
1510000 31.1001
1520000 31.1017
1530000 31.1036
1540000 31.1056
1550000 31.1077
1560000 31.1098
1570000 31.112
1580000 31.1139
1590000 31.1158
1600000 31.1179
1610000 31.1202
1620000 31.1225
1630000 31.1244
1640000 31.1264
1650000 31.1288
1660000 31.1308
1670000 31.1324
1680000 31.134
1690000 31.136
1700000 31.1381
1710000 31.1399
1720000 31.1417
1730000 31.1435
1740000 31.1453
1750000 31.147
1760000 31.1489
1770000 31.1509
1780000 31.1528
1790000 31.1545
1800000 31.1562
1810000 31.158
1820000 31.1597
1830000 31.1613
1840000 31.1633
1850000 31.1654
1860000 31.1673
1870000 31.1694
1880000 31.1715
1890000 31.1737
1900000 31.1761
1910000 31.1791
1920000 31.182
1930000 31.1846
1940000 31.187
1950000 31.1895
1960000 31.1915
1970000 31.1934
1980000 31.1952
1990000 31.1971
2000000 31.1993
2010000 31.2017
2020000 31.2039
2030000 31.2058
2040000 31.2077
2050000 31.2096
2060000 31.2115
2070000 31.2134
2080000 31.2154
2090000 31.2172
2100000 31.219
2110000 31.221
2120000 31.223
2130000 31.225
2140000 31.227
2150000 31.2292
2160000 31.2311
2170000 31.2329
2180000 31.2346
2190000 31.2363
2200000 31.238
2210000 31.2398
2220000 31.2418
2230000 31.2438
2240000 31.2458
2250000 31.2475
2260000 31.2492
2270000 31.2509
2280000 31.2527
2290000 31.2547
2300000 31.2566
2310000 31.2589
2320000 31.2613
2330000 31.2637
2340000 31.2659
2350000 31.268
2360000 31.2699
2370000 31.2719
2380000 31.274
2390000 31.2761
2400000 31.278
2410000 31.2799
2420000 31.2817
2430000 31.2835
2440000 31.2855
2450000 31.2875
2460000 31.2893
2470000 31.2912
2480000 31.2933
2490000 31.2956
2500000 31.298
2510000 31.3005
2520000 31.3027
2530000 31.3047
2540000 31.3064
2550000 31.3081
2560000 31.3097
2570000 31.3112
2580000 31.3128
2590000 31.3144
2600000 31.316
2610000 31.3177
2620000 31.3193
2630000 31.3209
2640000 31.3224
2650000 31.3237
2660000 31.3252
2670000 31.3267
2680000 31.3282
2690000 31.3298
2700000 31.3313
2710000 31.3327
2720000 31.3341
2730000 31.3356
2740000 31.3367
2750000 31.3379
2760000 31.3393
2770000 31.3406
2780000 31.3418
2790000 31.343
2800000 31.3442
2810000 31.3453
2820000 31.3467
2830000 31.348
2840000 31.3494
2850000 31.3508
2860000 31.3524
2870000 31.354
2880000 31.3555
2890000 31.357
2900000 31.3585
2910000 31.36
2920000 31.3615
2930000 31.3631
2940000 31.3647
2950000 31.3662
2960000 31.3678
2970000 31.3697
2980000 31.3717
2990000 31.3737
3000000 31.3757
3010000 31.3776
3020000 31.3794
3030000 31.3812
3040000 31.3827
3050000 31.3846
3060000 31.3866
3070000 31.3886
3080000 31.3905
3090000 31.3922
3100000 31.3939
3110000 31.3958
3120000 31.3978
3130000 31.3997
3140000 31.4016
3150000 31.4033
3160000 31.405
3170000 31.4067
3180000 31.4086
3190000 31.4104
3200000 31.4123
3210000 31.4142
3220000 31.4161
3230000 31.4179
3240000 31.4198
3250000 31.4216
3260000 31.4236
3270000 31.4255
3280000 31.4273
3290000 31.4291
3300000 31.4308
3310000 31.4326
3320000 31.4345
3330000 31.4363
3340000 31.4382
3350000 31.4403
3360000 31.4423
3370000 31.4441
3380000 31.4459
3390000 31.4478
3400000 31.4496
3410000 31.4515
3420000 31.4534
3430000 31.4553
3440000 31.4571
3450000 31.4588
3460000 31.4604
3470000 31.4619
3480000 31.4633
3490000 31.4644
3500000 31.4654
3510000 31.4664
3520000 31.4675
3530000 31.4687
3540000 31.47
3550000 31.4714
3560000 31.4726
3570000 31.4737
3580000 31.4749
3590000 31.4762
3600000 31.4776
3610000 31.479
3620000 31.4806
3630000 31.4822
3640000 31.4839
3650000 31.4854
3660000 31.4869
3670000 31.4885
3680000 31.4899
3690000 31.4913
3700000 31.4928
3710000 31.4943
3720000 31.496
3730000 31.4976
3740000 31.4991
3750000 31.5007
3760000 31.5023
3770000 31.5039
3780000 31.5055
3790000 31.5071
3800000 31.5086
3810000 31.5101
3820000 31.5117
3830000 31.5131
3840000 31.5144
3850000 31.5156
3860000 31.5168
3870000 31.5179
3880000 31.5189
3890000 31.5197
3900000 31.5206
3910000 31.5215
3920000 31.5225
3930000 31.5237
3940000 31.5249
3950000 31.526
3960000 31.5272
3970000 31.5286
3980000 31.5298
3990000 31.5309
4000000 31.5321
4010000 31.5333
4020000 31.5346
4030000 31.5359
4040000 31.537
4050000 31.5381
4060000 31.5391
4070000 31.5403
4080000 31.5416
4090000 31.5429
4100000 31.5441
4110000 31.5454
4120000 31.5466
4130000 31.5478
4140000 31.549
4150000 31.5502
4160000 31.5514
4170000 31.5525
4180000 31.5535
4190000 31.5543
4200000 31.5551
4210000 31.556
4220000 31.5569
4230000 31.5578
4240000 31.5589
4250000 31.5599
4260000 31.5611
4270000 31.5624
4280000 31.5638
4290000 31.5652
4300000 31.5665
4310000 31.5677
4320000 31.5688
4330000 31.5698
4340000 31.5708
4350000 31.5718
4360000 31.573
4370000 31.5742
4380000 31.5754
4390000 31.5765
4400000 31.5776
4410000 31.5788
4420000 31.58
4430000 31.581
4440000 31.582
4450000 31.5829
4460000 31.5838
4470000 31.5847
4480000 31.5856
4490000 31.5865
4500000 31.5875
4510000 31.5884
4520000 31.5894
4530000 31.5904
4540000 31.5914
4550000 31.5923
4560000 31.5931
4570000 31.5941
4580000 31.595
4590000 31.5958
4600000 31.5966
4610000 31.5974
4620000 31.5982
4630000 31.5991
4640000 31.5999
4650000 31.6008
4660000 31.6017
4670000 31.6027
4680000 31.6036
4690000 31.6045
4700000 31.6054
4710000 31.6062
4720000 31.6071
4730000 31.608
4740000 31.609
4750000 31.61
4760000 31.611
4770000 31.612
4780000 31.613
4790000 31.6141
4800000 31.6152
4810000 31.6163
4820000 31.6173
4830000 31.6184
4840000 31.6195
4850000 31.6205
4860000 31.6216
4870000 31.6228
4880000 31.624
4890000 31.6251
4900000 31.6262
4910000 31.6273
4920000 31.6284
4930000 31.6294
4940000 31.6305
4950000 31.6316
4960000 31.6327
4970000 31.6337
4980000 31.6348
4990000 31.636
5000000 31.6371
5010000 31.6383
5020000 31.6395
5030000 31.6408
5040000 31.642
5050000 31.6431
5060000 31.6444
5070000 31.6457
5080000 31.647
5090000 31.6483
5100000 31.6496
5110000 31.6511
5120000 31.6527
5130000 31.6542
5140000 31.6556
5150000 31.6571
5160000 31.6587
5170000 31.6601
5180000 31.6616
5190000 31.6632
5200000 31.6646
5210000 31.6661
5220000 31.6675
5230000 31.6689
5240000 31.6702
5250000 31.6717
5260000 31.6731
5270000 31.6745
5280000 31.6758
5290000 31.6771
5300000 31.6785
5310000 31.6798
5320000 31.6812
5330000 31.6825
5340000 31.6838
5350000 31.6851
